show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,primary_genre
s7947,Savage Dog,Jesse V. Johnson,"Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy",United States,2017-11-01 00:00:00,2017,TV-MA,95 min,"Action & Adventure, Independent Movies",Action & Adventure
s7948,Savage Raghda,Mahmoud Karim,"Ramez Galal, Riham Hagag, Bayyumi Fuad, Entessar, Ahmed Fathy, Mohammed Tharwat",Egypt,2019-06-13 00:00:00,2018,TV-MA,93 min,"Comedies, Romantic Movies",Comedies
s7950,Saving Mr. Banks,John Lee Hancock,"Emma Thompson, Tom Hanks, Paul Giamatti, Jason Schwartzman, Colin Farrell, Bradley Whitford, Annie Buckley, Ruth Wilson, B.J. Novak, Rachel Griffiths, Kathy Baker, Melanie Paxson, Andy McPhee, Jerry Hauck, Mia Serafino, Michelle Arthur, Demetrius Grosse, Steven Cabral, David Ross Paterson, Ronan Vibert, Luke Baines, Dendrie Taylor, Laura Waddell, Paul Tassone",United States,2019-03-02 00:00:00,2013,PG-13,126 min,"Comedies, Dramas",Comedies
s7951,Saving Zoë,Jeffrey G. Hunt,"Laura Marano, Vanessa Marano, Christopher Tavarez, Giorgia Whigham, Michael Provost, Nathaniel Buzolic, Ken Jeong, Annie Jacob, Evan Castelloe, Whitney Goin, Jason Davis",United States,2020-01-15 00:00:00,2019,R,95 min,Dramas,Dramas
s7952,Say When,Lynn Shelton,"Keira Knightley, Chloë Grace Moretz, Sam Rockwell, Kaitlyn Dever, Jeff Garlin, Ellie Kemper, Mark Webber, Daniel Zovatto, Kevin Seal, Ernie Joseph, Louis Hobson, Dylan Arnold, Mari Nelson, Sean Nelson, Omar Silva, Aaron Washington, Sara Coates, Gretchen Mol, Basil Harris",United States,2018-07-19 00:00:00,2014,R,99 min,"Comedies, Dramas, Independent Movies",Comedies
s7953,Scales: Mermaids Are Real,Kevan Peterson,"Emmy Perry, Morgan Fairchild, Elisabeth Röhm, Nikki Hahn, Jack Dylan Grazer, Stephen Snedden, Noree Victoria, Sterling Sulieman",United States,2020-01-23 00:00:00,2017,PG,93 min,Children & Family Movies,Children & Family Movies
s7955,Scandal in Sorrento,Dino Risi,"Vittorio De Sica, Sophia Loren, Lea Padovani, Antonio Cifariello, Tina Pica, Mario Carotenuto, Yoka Berretty, Virgilio Riento, Clara Crispo, Pasquale Misiano",Italy,2020-11-13 00:00:00,1955,TV-PG,93 min,"Classic Movies, Comedies, Independent Movies",Classic Movies
s7956,Scary Movie,Keenen Ivory Wayans,"Anna Faris, Jon Abrahams, Shannon Elizabeth, Shawn Wayans, Regina Hall, Marlon Wayans, Lochlyn Munro, Cheri Oteri, Carmen Electra, Dave Sheridan, Kurt Fuller, Rick Ducommun, James Van Der Beek, Keenen Ivory Wayans, Marissa Jaret Winokur, Dan Joffre",United States,2020-01-01 00:00:00,2000,R,88 min,"Comedies, Horror Movies",Comedies
s7957,Scary Movie 5,Malcolm D. Lee,"Simon Rex, Ashley Tisdale, Charlie Sheen, Lindsay Lohan, Gracie Whitton, Ava Kolker, Erica Ash, Lidia Porto, Katrina Bowden, Terry Crews",United States,2020-08-12 00:00:00,2013,PG-13,88 min,"Comedies, Horror Movies",Comedies
s7958,Schindler's List,Steven Spielberg,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Embeth Davidtz, Małgorzata Gebel, Shmulik Levy, Mark Ivanir, Beatrice Macola, Friedrich von Thun, Andrzej Seweryn",United States,2018-04-01 00:00:00,1993,R,195 min,"Classic Movies, Dramas",Classic Movies
s7959,School Daze,Spike Lee,"Laurence Fishburne, Giancarlo Esposito, Tisha Campbell-Martin, Kyme, Joe Seneca, Ellen Holly, Art Evans, Ossie Davis, Bill Nunn, James Bond III",United States,2020-11-01 00:00:00,1988,R,120 min,"Comedies, Dramas",Comedies
s7960,Scooby-Doo on Zombie Island,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum","Scott Innes, Billy West, Mary Kay Bergman, Frank Welker, B.J. Ward, Adrienne Barbeau, Tara Strong, Cam Clarke, Mark Hamill",United States,2019-12-15 00:00:00,1998,TV-PG,77 min,Children & Family Movies,Children & Family Movies
s7961,Scott Pilgrim vs. the World,Edgar Wright,"Michael Cera, Mary Elizabeth Winstead, Kieran Culkin, Chris Evans, Anna Kendrick, Brie Larson, Alison Pill, Aubrey Plaza, Brandon Routh, Jason Schwartzman, Mark Webber, Mae Whitman, Johnny Simmons, Ellen Wong",United States,2018-09-16 00:00:00,2010,PG-13,112 min,"Action & Adventure, Comedies, Cult Movies",Action & Adventure
s7962,Scream 2,Wes Craven,"Neve Campbell, David Arquette, Courteney Cox, Sarah Michelle Gellar, Jamie Kennedy, Laurie Metcalf, Elise Neal, Jerry O'Connell, Timothy Olyphant, Jada Pinkett Smith, Liev Schreiber, Lewis Arquette, Duane Martin, Rebecca Gayheart, Portia de Rossi, Omar Epps, Tori Spelling, Heather Graham, Joshua Jackson, Luke Wilson",United States,2019-10-01 00:00:00,1997,R,121 min,Horror Movies,Horror Movies
s7963,Scream 3,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy",United States,2019-07-01 00:00:00,2000,R,117 min,Horror Movies,Horror Movies
s7964,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,"Cam Gigandet, Anson Mount, Freddy Rodríguez, Xzibit, Kathleen Robertson, Robert Knepper, Eddie Kaye Thomas, Kenneth Miller, William Fichtner, Jenny Gabrielle, Mo Gallini",United States,2020-01-01 00:00:00,2012,TV-MA,90 min,Action & Adventure,Action & Adventure
s7965,Searching for Bobby Fischer,Steven Zaillian,"Max Pomeranc, Joe Mantegna, Joan Allen, Ben Kingsley, Laurence Fishburne, William H. Macy, Laura Linney, David Paymer, Michael Nirenberg, Robert Stephens",United States,2020-12-07 00:00:00,1993,PG,110 min,"Children & Family Movies, Classic Movies, Dramas",Children & Family Movies
s7966,Searching for Sugar Man,Malik Bendjelloul,Rodriguez,Sweden,2019-12-01 00:00:00,2012,PG-13,86 min,"Documentaries, Music & Musicals",Documentaries
s7967,Season of the Witch,Dominic Sena,"Nicolas Cage, Ron Perlman, Christopher Lee, Stephen Campbell Moore, Stephen Graham, Ulrich Thomsen, Claire Foy, Robert Sheehan, Kevin Rees, Andrew Hefler",United States,2019-04-26 00:00:00,2011,PG-13,95 min,"Action & Adventure, Sci-Fi & Fantasy",Action & Adventure
s7968,Secret,Jay Chou,"Jay Chou, Lun-Mei Kwai, Anthony Wong Chau-Sang, Kai-xuan Tseng, Devon Song, Jun Lang Huang, Zhan Yuhao",Hong Kong,2018-07-01 00:00:00,2007,TV-PG,101 min,"Dramas, Music & Musicals",Dramas
s7970,Secret in Their Eyes,Billy Ray,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris, Michael Kelly, Joe Cole, Zoe Graham, Alfred Molina",United States,2018-04-01 00:00:00,2015,PG-13,111 min,"Dramas, Thrillers",Dramas
s7971,Secrets of Althorp - The Spencers,Kasia Uscinska,Samuel West,United States,2017-04-22 00:00:00,2013,TV-PG,54 min,Documentaries,Documentaries
s7972,Secrets of Chatsworth,Susannah Ward,Samuel West,United States,2017-02-22 00:00:00,2013,TV-PG,54 min,Documentaries,Documentaries
s7973,Secrets of Henry VIII's Palace: Hampton Court,Sam Taplin,Samuel West,United States,2017-02-22 00:00:00,2013,TV-PG,54 min,Documentaries,Documentaries
s7974,Secrets of Her Majesty's Secret Service,Kasia Uscinska,Samuel West,United Kingdom,2017-02-22 00:00:00,2014,TV-PG,55 min,Documentaries,Documentaries
s7975,Secrets of Highclere Castle,Vicky Matthews,Samuel West,United States,2017-02-22 00:00:00,2013,TV-PG,54 min,Documentaries,Documentaries
s7976,Secrets of Scotland Yard,Susannah Ward,Samuel West,United Kingdom,2017-04-22 00:00:00,2013,TV-14,55 min,Documentaries,Documentaries
s7977,Secrets of Selfridges,Sam Taplin,Samuel West,United States,2017-04-22 00:00:00,2014,TV-PG,55 min,Documentaries,Documentaries
s7978,Secrets of the Tower of London,Vicky Matthews,Samuel West,United Kingdom,2017-02-22 00:00:00,2013,TV-PG,55 min,Documentaries,Documentaries
s7979,Secrets of Underground London,"Vicky Matthews, Gareth Sacala",Samuel West,United Kingdom,2017-04-22 00:00:00,2014,TV-PG,55 min,Documentaries,Documentaries
s7980,Secrets of Westminster,Louise Wardle,Samuel West,United States,2017-04-22 00:00:00,2014,TV-PG,55 min,Documentaries,Documentaries
s7981,Sen Kimsin?,Ozan Açıktan,"Tolga Çevik, Köksal Engür, Pelin Körmükçü, Toprak Sergen, Zeynep Özder",Turkey,2017-03-10 00:00:00,2012,TV-14,102 min,Comedies,Comedies
s7982,Senna,Asif Kapadia,"Ayrton Senna, Alain Prost, Frank Williams",United Kingdom,2019-10-01 00:00:00,2010,PG-13,106 min,"Documentaries, Sports Movies",Documentaries
s7984,"Septiembre, un llanto en silencio",Kenneth Müller,"Saúl Lisazo, Mario Zaragoza, Juan Pablo Olyslager, Costanza Andrade",Guatemala,2018-03-10 00:00:00,2017,TV-MA,69 min,"Dramas, Independent Movies",Dramas
s7986,Set Up,Mike Gunther,"50 Cent, Ryan Phillippe, Bruce Willis, Rory Markham, Jenna Dewan, Brett Granstaff, Randy Couture, Susie Abromeit, Ron Turner, James Remar",United States,2020-01-10 00:00:00,2011,R,85 min,Action & Adventure,Action & Adventure
s7987,Sex and the City 2,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis, Chris Noth, John Corbett, David Eigenberg, Evan Handler, Jason Lewis, Willie Garson, Mario Cantone",United States,2021-01-01 00:00:00,2010,R,146 min,"Comedies, Dramas, Romantic Movies",Comedies
s7988,Sex and the City: The Movie,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon, Chris Noth, Candice Bergen, Jennifer Hudson, David Eigenberg, Evan Handler, Jason Lewis, Mario Cantone, Lynn Cohen",United States,2021-01-01 00:00:00,2008,R,145 min,"Comedies, Dramas, Romantic Movies",Comedies
s7989,Sex Doll,Sylvie Verheyde,"Hafsia Herzi, Ash Stymest, Karole Rocher, Paul Hamy, Ira Max, Lindsay Karamoh, Myriam Djeljeli",United Kingdom,2017-07-10 00:00:00,2016,Not Rated,103 min,"Dramas, Romantic Movies",Dramas
s7990,"Sexo, Pudor y Lagrimas",Antonio Serrano,"Demián Bichir, Susana Zabaleta, Jorge Salinas, Cecilia Suárez, Victor Huggo Martin, Mónica Dionne, Angélica Aragón, Laura Almela",Mexico,2017-12-15 00:00:00,1999,R,111 min,"Comedies, Dramas",Comedies
s7991,SGT. Will Gardner,Max Martini,"Max Martini, Omari Hardwick, Lily Rabe, Elisabeth Röhm, Robert Patrick, Dermot Mulroney, Gary Sinise, JoBeth Williams, Luis Bordonada, Leo Martini",United States,2019-05-19 00:00:00,2019,TV-MA,125 min,Dramas,Dramas
s7993,Shahanpan Dega Deva,Sudesh Manjrekar,"Bharat Jadhav, Ankush Chaudhari, Siddarth Jadhav, Santosh Juvekar, Vaibhav Mangale, Kranti Redkar, Manava Naik",India,2018-01-01 00:00:00,2011,TV-14,115 min,Comedies,Comedies
s7995,Shakti: The Power,Krishna Vamshi,"Karisma Kapoor, Nana Patekar, Sanjay Kapoor, Shah Rukh Khan, Deepti Naval, Vijay Raaz, Tiku Talsania, Jaspal Bhatti, Divya Dutta, Prakash Raj",India,2018-03-01 00:00:00,2002,TV-MA,168 min,"Dramas, Thrillers",Dramas
s7996,Shanghai,Dibakar Banerjee,"Emraan Hashmi, Abhay Deol, Prasenjit Chatterjee, Kalki Koechlin, Supriya Pathak, Tillotama Shome, Anant Jog, Pitobash, Farooq Shaikh, Arvind Goswami",India,2018-03-01 00:00:00,2012,TV-14,109 min,"Dramas, Independent Movies",Dramas
s7997,Shararat,Gurudev Bhalla,"Abhishek Bachchan, Hrishitaa Bhatt, Amrish Puri, Mohnish Bahl, Helen, Om Puri, Ashish Vidyarthi, A.K. Hangal, Tinnu Anand, Daisy Irani, Dara Singh, Viju Khote, Shubha Khote",India,2018-03-01 00:00:00,2002,TV-PG,148 min,"Comedies, Music & Musicals",Comedies
s7998,Shark Busters,Herman Yau,"Danny Lee, Hui Siu-Hung, Lam Suet, Alfred Cheung, Brian Ireland, Ken Lo, Lai Suk-Yin, Yeung Tin-King, Fung Hak-On, Jamie Luk",Hong Kong,2018-08-16 00:00:00,2002,TV-14,92 min,Dramas,Dramas
s7999,Shark Night,David R. Ellis,"Sara Paxton, Dustin Milligan, Chris Carmack, Katharine McPhee, Donal Logue, Joshua Leonard, Sinqua Walls, Chris Zylka, Alyssa Diaz, Joel David Moore",United States,2019-11-02 00:00:00,2011,PG-13,91 min,Horror Movies,Horror Movies
s8000,Shaurya: It Takes Courage to Make Right... Right,Samar Khan,"Rahul Bose, Javed Jaffrey, Minissha Lamba, Seema Biswas, Deepak Dobriyal, Kay Kay Menon, Amrita Rao, Rosa Catalano, Subrat Dutta, Priyesh Kaushik",India,2018-03-01 00:00:00,2008,TV-14,135 min,Dramas,Dramas
s8001,She Did That,Unknown,"Luvvie Ajayi, Renae Bluitt, Melissa Butler, Lisa Price, Tonya Rapley",United States,2020-02-04 00:00:00,2019,TV-PG,71 min,Documentaries,Documentaries
s8002,Shelter,"Måns Mårlind, Björn Stein","Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn, Frances Conroy, Nate Corddry, Brooklynn Proulx, Brian Anthony Wilson, Joyce Feurring, Steven Rishard, Charles Techman",United States,2017-12-29 00:00:00,2010,R,112 min,"Horror Movies, Thrillers",Horror Movies
s8004,Sherlock Holmes,Guy Ritchie,"Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong, Eddie Marsan, Robert Maillet, Geraldine James, Kelly Reilly, William Houston, James Fox, Hans Matheson",United States,2021-01-01 00:00:00,2009,PG-13,128 min,"Action & Adventure, Comedies",Action & Adventure
s8005,Shiva,Ram Gopal Varma,"Nagarjuna Akkineni, Amala, Rajendranath Zutshi, Raghuvaran, Paresh Rawal, Brij Gopal, J.D. Chakravarthi, Tanikella Bharani",India,2019-12-31 00:00:00,1990,TV-MA,168 min,"Action & Adventure, Dramas",Action & Adventure
s8006,Shopkins: Chef Club,Raymond McGrath,"Erika Harlacher, Marieve Herington, David Lodge, Cassandra Morris, Kate Murphy, Abby Trott",United States,2018-11-15 00:00:00,2016,TV-Y,45 min,Movies,Movies
s8007,Shopkins: Wild,"Adele K. Thomas, Richard Bailey","Kate Murphy, Cassandra Morris, Kayli Mills, Abby Trott, Brianna Plantano, Laura Stahl, Philece Sampler",Australia,2018-11-15 00:00:00,2018,TV-Y,75 min,Movies,Movies
s8008,Shopkins: World Vacation,Richard Bailey,"Kate Murphy, Cassandra Morris, Erika Harlacher, Abby Trott, Brianna Plantano, Reba Buhr, Doug Erholtz, Cherami Leigh, Brianna Knickerbocker",Australia,2018-11-15 00:00:00,2017,TV-Y,71 min,Movies,Movies
s8009,Shorgul,"Jitendra Tiwari, Pranav Singh","Ashutosh Rana, Jimmy Shergill, Suha Gezen, Sanjay Suri, Narendra Jha, Hiten Tejwani, Eijaz Khan, Aniruddha Dave",India,2018-10-30 00:00:00,2016,TV-14,122 min,Dramas,Dramas
s8010,Short Term 12,Destin Daniel Cretton,"Brie Larson, John Gallagher Jr., Kaitlyn Dever, Rami Malek, Lakeith Stanfield, Kevin Hernandez, Melora Walters, Stephanie Beatriz, Lydia Du Veaux, Alex Calloway, Frantz Turner",United States,2019-07-18 00:00:00,2013,R,97 min,"Dramas, Independent Movies",Dramas
s8011,Shorts,Robert Rodriguez,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon, Devon Gearhart, Jolie Vanier, Rebel Rodriguez, Leo Howard, Leslie Mann, Jon Cryer, William H. Macy, James Spader",United States,2019-07-01 00:00:00,2009,PG,89 min,"Children & Family Movies, Comedies",Children & Family Movies
s8012,SHOT! The Psycho-Spiritual Mantra of Rock,Barney Clay,Mick Rock,United Kingdom,2017-08-10 00:00:00,2016,TV-MA,98 min,"Documentaries, Music & Musicals",Documentaries
s8013,Shuddhi,Adarsh Eshwarappa,"Lauren Spartano, Niveditha, Amrutha Karagada, Shashank Purushotham, Sidhartha Maadhyamika, Ajay Raj, Sanchari Vijay, Veena Sundar",India,2018-03-01 00:00:00,2017,TV-14,115 min,"Dramas, Thrillers",Dramas
s8014,Shutter,"Banjong Pisanthanakun, Parkpoom Wongpoom","Ananda Everingham, Natthaweeranuch Thongmee, Achita Sikamana, Unnop Chanpaibool, Titikarn Tongprasearth, Sivagorn Muttamara, Chachchaya Chalemphol, Kachormsak Naruepatr",Thailand,2018-09-05 00:00:00,2004,TV-MA,96 min,Horror Movies,Horror Movies
s8015,Sicilian Ghost Story,"Fabio Grassadonia, Antonio Piazza","Julia Jedlikowska, Gaetano Fernandez, Corinne Musallari, Lorenzo Curcio, Andrea Falzone, Federico Finocchiaro, Vincenzo Amato, Sabine Timoteo",Italy,2019-07-06 00:00:00,2017,TV-MA,119 min,"Dramas, Thrillers",Dramas
s8017,Siddhant,Vivek Wagh,"Vikram Gokhale, Swati Chitnis, Kishore Kadam, Ganesh Yadav, Sarang Sathaye, Archit Deodhar, Madhavi Soman, Neha Mahajan",India,2018-10-30 00:00:00,2014,TV-G,105 min,"Dramas, Independent Movies",Dramas
s8018,Silencer,Timothy Woodward Jr.,"Johnny Messner, Danny Trejo, Tito Ortiz, Chuck Liddell, Robert LaSardo, Nikki Leigh, Kai Scarlett Williams, Marlene Marquez",United States,2018-12-03 00:00:00,2018,TV-MA,88 min,"Action & Adventure, Independent Movies",Action & Adventure
s8019,Silent Hill: Revelation,M.J. Bassett,"Deborah Kara Unger, Adelaide Clemens, Sean Bean, Malcolm McDowell, Carrie-Anne Moss, Radha Mitchell, Martin Donovan, Kit Harington",Canada,2019-12-13 00:00:00,2012,R,94 min,Horror Movies,Horror Movies
s8020,Silicon Cowboys,Jason Cohen,Unknown,United States,2017-04-01 00:00:00,2016,TV-PG,77 min,Documentaries,Documentaries
s8024,Singh Saab the Great,Anil Sharma,"Sunny Deol, Urvashi Rautela, Prakash Raj, Amrita Rao, Anjali Abrol, Johnny Lever, Sanjay Mishra, Yashpal Sharma, Manoj Pahwa, Raj Premi",India,2017-07-15 00:00:00,2013,TV-14,143 min,"Action & Adventure, Dramas",Action & Adventure
s8025,Single,Raditya Dika,"Raditya Dika, Annisa Rawles, Chandra Liow, Pandji Pragiwaksono, Babe Cabita, Elvira Devinamira, Tinna Harahap, Pevita Pearce, Rinna Hassim, Dede Yusuf, Dewi Hughes",Indonesia,2018-09-28 00:00:00,2015,TV-PG,127 min,"Comedies, Romantic Movies",Comedies
s8026,Singularity,Robert Kouba,"Julian Schaffner, John Cusack, Jeannine Wacker, Carmen Argenziano, Eileen Grubba, Pavlo Bubryak",Switzerland,2018-06-01 00:00:00,2017,PG-13,92 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",Action & Adventure
s8027,Sinister Circle,Dorian Fernández-Moris,"Milene Vázquez, Matías Raygada, Claudia Dammert, Marcello Rivera, Atilia Boschetti, Hernán Romero, Ismael Contreras, Pietro Sibille, Leslie Shaw",Peru,2019-10-01 00:00:00,2017,TV-MA,87 min,Horror Movies,Horror Movies
s8028,Siren,Gregg Bishop,"Chase Williamson, Hannah Fierman, Justin Welborn, Hayes Mercure, Michael Aaron Milligan, Brittany S. Hall, Randy McDowell, Lindsey Garrett, William Mark McCullough, Patrick Wood",United States,2020-01-01 00:00:00,2016,TV-MA,83 min,Horror Movies,Horror Movies
s8029,Sister Code,Corey Grant,"Drew Sidora, Eva Marcille, Amber Rose, Marcus T. Paulk, Erica Ash, Essence Atkins, Amin Joseph, Rolonda Watts, Brooklyn McLinn, Don Hale Jr., Duane Martin, Anne-Marie Johnson",United States,2016-02-14 00:00:00,2015,R,95 min,"Comedies, Dramas, Romantic Movies",Comedies
s8030,Skin Trade,Ekachai Uekrongtham,"Dolph Lundgren, Tony Jaa, Ron Perlman, Celina Jade, Peter Weller, Michael Jai White, Sahajak Boonthanakit, Mike Dopud",Thailand,2018-12-17 00:00:00,2014,R,96 min,Action & Adventure,Action & Adventure
s8033,Skiptrace,Renny Harlin,"Jackie Chan, Johnny Knoxville, Fan Bingbing, Eric Tsang, Eve Torres, Winston Chao",China,2019-07-04 00:00:00,2016,PG-13,107 min,"Action & Adventure, Comedies",Action & Adventure
s8034,Sky on Fire,Ringo Lam,"Daniel Wu, Joseph Chang, Amber Kuo, Zhang Jingchu, Ruoyun Zhang",China,2017-08-05 00:00:00,2016,TV-MA,100 min,Action & Adventure,Action & Adventure
s8035,Skydancers,Fredric Lean,Unknown,United States,2018-06-27 00:00:00,2014,TV-G,49 min,"Documentaries, Sports Movies",Documentaries
s8036,Skyline,"Colin Strause, Greg Strause","Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed, Neil Hopkins, David Zayas, Donald Faison, Robin Gammell, Tanya Newbould, J. Paul Boehmer",United States,2019-01-16 00:00:00,2010,PG-13,94 min,"Action & Adventure, Sci-Fi & Fantasy",Action & Adventure
s8037,Sleeping with Other People,Leslye Headland,"Jason Sudeikis, Alison Brie, Adam Scott, Jason Mantzoukas, Natasha Lyonne, Adam Brody, Amanda Peet",United States,2017-10-02 00:00:00,2015,R,101 min,"Comedies, Dramas, Independent Movies",Comedies
s8038,Sleepover,Joe Nussbaum,"Alexa PenaVega, Mika Boorem, Jane Lynch, Sam Huntington, Sara Paxton, Brie Larson, Scout Taylor-Compton, Douglas Smith, Katija Pevec, Steve Carell, Jeff Garlin",United States,2020-03-01 00:00:00,2004,PG,89 min,"Comedies, Romantic Movies",Comedies
s8039,Sling Blade,Billy Bob Thornton,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter, Lucas Black, Natalie Canerday, James Hampton, Robert Duvall, Rick Dial, Brent Briscoe",United States,2019-11-01 00:00:00,1996,R,135 min,"Dramas, Independent Movies",Dramas
s8040,Sliver,Phillip Noyce,"Sharon Stone, William Baldwin, Tom Berenger, Polly Walker, Colleen Camp, Amanda Foreman, Martin Landau, CCH Pounder, Nina Foch, Keene Curtis",United States,2020-01-01 00:00:00,1993,R,107 min,Thrillers,Thrillers
s8042,Slow West,John Maclean,"Kodi Smit-McPhee, Michael Fassbender, Ben Mendelsohn, Caren Pistorius, Rory McCann, Andrew Robertt, Edwin Wright, Kalani Queypo",United Kingdom,2018-07-26 00:00:00,2015,R,84 min,"Action & Adventure, Dramas",Action & Adventure
s8043,Small Soldiers,Joe Dante,"Kirsten Dunst, Gregory Smith, Jay Mohr, Phil Hartman, Kevin Dunn, Denis Leary, Frank Langella, Tommy Lee Jones, Ernest Borgnine",United States,2019-06-01 00:00:00,1998,PG-13,110 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",Action & Adventure
s8044,Smart People,Noam Murro,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page, Ashton Holmes, Christine Lahti, Camille Mana, David Denman, Don Wadsworth, Robert Haley",United States,2019-07-12 00:00:00,2008,R,95 min,"Comedies, Dramas, Independent Movies",Comedies
s8045,Smash: Motorized Mayhem,Unknown,Unknown,United States,2017-05-15 00:00:00,2017,TV-MA,66 min,"Documentaries, Sports Movies",Documentaries
s8046,SMOSH: The Movie,Alex Winter,"Ian Hecox, Anthony Padilla, Jenna Marbles, Grace Helbig, Harley Morenstein, Jillian Nelson, Brittany Ross, Michael Ian Black, Steve Austin",United States,2015-09-22 00:00:00,2015,PG-13,83 min,Comedies,Comedies
s8047,Sniper: Special Ops,Fred Olen Ray,"Steven Seagal, Rob Van Dam, Tim Abell, Charlene Amoia, Daniel Booko, Jason-Shane Scott, Anthony Batarse, Gerald Webb",United States,2020-01-10 00:00:00,2016,R,86 min,"Action & Adventure, Dramas",Action & Adventure
